1,0,Te,Kb1,30995.70,30995.70
1,0,Th,Ma1,2996.10,2996.10
1,0,Th,La2,12809.60,12809.60
1,0,Th,La1,12968.70,12968.70
1,0,Th,Lb2,15623.70,15623.70
1,0,Th,Lb1,16202.20,16202.20
1,0,Th,Lg1,18982.50,18982.50
1,0,Th,Ka2,89953.00,89953.00
1,0,Th,Ka1,93350.00,93350.00
1,0,Th,Kb1,105609.00,105609.00
1,0,Ti,La2,452.20,452.20
1,0,Ti,La1,452.20,452.20
1,0,Ti,Lb1,458.40,458.40
1,0,Ti,Ka2,4504.86,4504.86
1,0,Ti,Ka1,4510.84,4510.84
1,0,Ti,Kb1,4931.81,4931.81
1,0,Tl,Ma1,2270.60,2270.60
1,0,Tl,La2,10172.80,10172.80
1,0,Tl,La1,10268.50,10268.50
1,0,Tl,Lb1,12213.30,12213.30
1,0,Tl,Lb2,12271.50,12271.50
1,0,Tl,Lg1,14291.50,14291.50
1,0,Tl,Ka2,70831.90,70831.90
1,0,Tl,Ka1,72871.50,72871.50
1,0,Tl,Kb1,82576.00,82576.00
1,0,Tm,Ma1,1462.00,1462.00
1,0,Tm,La2,7133.10,7133.10
1,0,Tm,La1,7179.90,7179.90
1,0,Tm,Lb1,8101.00,8101.00
1,0,Tm,Lb2,8468.00,8468.00
1,0,Tm,Lg1,9426.00,9426.00
1,0,Tm,Ka2,49772.60,49772.60
1,0,Tm,Ka1,50741.60,50741.60
1,0,Tm,Kb1,57517.00,57517.00
1,0,U,Ma1,3170.80,3170.80
1,0,U,La2,13438.80,13438.80
1,0,U,La1,13614.70,13614.70
1,0,U,Lb2,16428.30,16428.30
1,0,U,Lb1,17220.00,17220.00
1,0,U,Lg1,20167.10,20167.10
1,0,U,Ka2,94665.00,94665.00
1,0,U,Ka1,98439.00,98439.00
1,0,U,Kb1,111300.00,111300.00
1,0,V,La2,511.30,511.30
1,0,V,La1,511.30,511.30
1,0,V,Lb1,519.20,519.20
1,0,V,Ka2,4944.64,4944.64
1,0,V,Ka1,4952.20,4952.20
1,0,V,Kb1,5427.29,5427.29
1,0,W,Ma1,1775.40,1775.40
1,0,W,La2,8335.20,8335.20
1,0,W,La1,8397.60,8397.60
1,0,W,Lb1,9672.35,9672.35
1,0,W,Lb2,9961.50,9961.50
1,0,W,Lg1,11285.90,11285.90
1,0,W,Ka2,57981.70,57981.70
1,0,W,Ka1,59318.24,59318.24
1,0,W,Kb1,67244.30,67244.30
1,0,Xe,La1,4109.90,4109.90
1,0,Xe,Ka2,29458.00,29458.00
1,0,Xe,Ka1,29779.00,29779.00
1,0,Xe,Kb1,33624.00,33624.00
1,0,Y,La2,1920.47,1920.47
1,0,Y,La1,1922.56,1922.56
1,0,Y,Lb1,1995.84,1995.84
1,0,Y,Ka2,14882.90,14882.90
1,0,Y,Ka1,14958.40,14958.40
1,0,Y,Kb1,16737.80,16737.80
1,0,Yb,Ma1,1521.40,1521.40
1,0,Yb,La2,7367.30,7367.30
1,0,Yb,La1,7415.60,7415.60
1,0,Yb,Lb1,8401.80,8401.80
1,0,Yb,Lb2,8758.80,8758.80
1,0,Yb,Lg1,9780.10,9780.10
1,0,Yb,Ka2,51354.00,51354.00
1,0,Yb,Ka1,52388.90,52388.90
1,0,Yb,Kb1,59370.00,59370.00
1,0,Zn,La2,1011.70,1011.70
1,0,Zn,La1,1011.70,1011.70
1,0,Zn,Lb1,1034.70,1034.70
1,0,Zn,Ka2,8615.78,8615.78
1,0,Zn,Ka1,8638.86,8638.86
1,0,Zn,Kb1,9572.00,9572.00
1,0,Zr,La2,2039.90,2039.90
1,0,Zr,La1,2042.36,2042.36
1,0,Zr,Lb1,2124.40,2124.40
1,0,Zr,Lb2,2219.40,2219.40
1,0,Zr,Lg1,2302.70,2302.70
1,0,Zr,Ka2,15690.90,15690.90
1,0,Zr,Ka1,15775.10,15775.10
1,0,Zr,Kb1,17667.80,17667.80
